latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
30.748,-100.813,302.3,1.7,1.3,2018-11-11,2020,A,52,6.0NRT,278.3,13.6,D
30.493,-109.63,313.3,1.2,1.1,2018-11-11,2020,A,66,6.0NRT,298.6,11.4,D
31.737,-101.805,310.2,1.5,1.2,2018-11-11,2020,A,69,6.0NRT,291.7,13.6,D
31.759,-104,312.4,1.1,1.1,2018-11-11,2020,A,66,6.0NRT,298.6,7.2,D
32.175,-102.271,309.2,1.4,1.2,2018-11-11,2020,A,63,6.0NRT,291.8,12.2,D
32.997,-110.773,310.6,1.3,1.1,2018-11-11,2020,A,51,6.0NRT,299.4,7.6,D
34.061,-118.696,336.3,3.8,1.8,2018-11-11,2020,A,84,6.0NRT,296.5,239.6,D
34.052,-118.736,364.7,3.8,1.8,2018-11-11,2020,A,87,6.0NRT,302.5,672.5,D
34.077,-118.702,326,3.8,1.8,2018-11-11,2020,A,76,6.0NRT,296.7,138.9,D
34.068,-118.739,335.4,3.8,1.8,2018-11-11,2020,A,89,6.0NRT,298.8,221.1,D
34.068,-118.706,356.2,3.8,1.8,2018-11-11,2020,A,98,6.0NRT,298.9,499.1,D
34.059,-118.743,359.8,3.8,1.8,2018-11-11,2020,A,99,6.0NRT,303.4,563.4,D
34.084,-118.712,323.7,3.8,1.8,2018-11-11,2020,A,81,6.0NRT,297.3,128.4,D
34.075,-118.747,313.3,3.8,1.8,2018-11-11,2020,A,70,6.0NRT,296.3,58.9,D
34.116,-118.933,337.9,3.9,1.8,2018-11-11,2020,A,65,6.0NRT,296,245.1,D
34.105,-118.98,348.3,3.9,1.8,2018-11-11,2020,A,66,6.0NRT,298.8,379.3,D
34.105,-118.936,336.5,3.9,1.8,2018-11-11,2020,A,84,6.0NRT,298.4,237.3,D
34.094,-118.981,341.1,3.9,1.8,2018-11-11,2020,A,62,6.0NRT,300.4,290.8,D
34.122,-118.939,317.2,3.9,1.8,2018-11-11,2020,A,75,6.0NRT,292.7,90.8,D
34.11,-118.987,324.4,3.9,1.8,2018-11-11,2020,A,73,6.0NRT,295.1,144.1,D
35.935,-112.145,305.4,1.4,1.2,2018-11-11,2020,A,61,6.0NRT,281.5,13.5,D
35.933,-112.159,311.5,1.4,1.2,2018-11-11,2020,A,71,6.0NRT,283,20,D
39.687,-121.491,313.2,3.9,1.8,2018-11-11,2020,A,55,6.0NRT,289.9,83,D
39.808,-121.398,324.2,3.8,1.8,2018-11-11,2020,A,37,6.0NRT,284.6,143.9,D
39.784,-121.688,311.3,3.9,1.8,2018-11-11,2020,A,70,6.0NRT,288.8,72.8,D
39.8,-121.695,317.9,3.9,1.8,2018-11-11,2020,A,78,6.0NRT,289.3,114.9,D
39.863,-121.521,304.9,3.8,1.8,2018-11-11,2020,A,60,6.0NRT,287.2,53.3,D
39.851,-121.565,308.8,3.9,1.8,2018-11-11,2020,A,68,6.0NRT,288.7,68.8,D
39.789,-121.695,328.5,3.9,1.8,2018-11-11,2020,A,86,6.0NRT,289.6,196.8,D
39.854,-121.519,307.1,3.8,1.8,2018-11-11,2020,A,56,6.0NRT,287,63.4,D
39.648,-121.544,315.9,3.8,1.8,2018-11-11,2200,A,0,6.0NRT,291.4,89.7,D
39.669,-121.458,343.8,3.8,1.8,2018-11-11,2200,A,0,6.0NRT,293.4,345.1,D
39.658,-121.509,356.1,3.8,1.8,2018-11-11,2200,A,74,6.0NRT,293.8,525.3,D
39.656,-121.552,320.5,3.8,1.8,2018-11-11,2200,A,70,6.0NRT,292.3,115,D
39.709,-121.471,329.1,3.8,1.8,2018-11-11,2200,A,86,6.0NRT,292.3,189.6,D
39.776,-121.438,342.1,3.9,1.8,2018-11-11,2200,A,93,6.0NRT,289.5,318.3,D
39.775,-121.479,334.1,3.8,1.8,2018-11-11,2200,A,76,6.0NRT,289.5,221,D
39.714,-121.476,327.6,3.8,1.8,2018-11-11,2200,A,85,6.0NRT,292.1,175.4,D
39.781,-121.442,355.4,3.9,1.8,2018-11-11,2200,A,98,6.0NRT,290.9,507.4,D
39.78,-121.484,337.3,3.8,1.8,2018-11-11,2200,A,76,6.0NRT,290.1,250.6,D
39.799,-121.401,334,3.9,1.8,2018-11-11,2200,A,39,6.0NRT,287.8,221.1,D
39.798,-121.441,336.7,3.9,1.8,2018-11-11,2200,A,73,6.0NRT,290.8,249.1,D
39.787,-121.699,315,3.7,1.8,2018-11-11,2200,A,74,6.0NRT,291,81.6,D
39.816,-121.401,376.8,3.9,1.8,2018-11-11,2200,A,100,6.0NRT,292.6,998.7,D
39.805,-121.656,316.2,3.8,1.8,2018-11-11,2200,A,76,6.0NRT,289.5,92.9,D
39.86,-121.535,312.3,3.8,1.8,2018-11-11,2200,A,54,6.0NRT,289.8,75.4,D
39.807,-121.407,333.6,3.9,1.8,2018-11-11,2200,A,80,6.0NRT,289.1,229.7,D
39.825,-121.372,328.3,3.9,1.8,2018-11-11,2200,A,85,6.0NRT,285.2,193.2,D
39.823,-121.406,367,3.9,1.8,2018-11-11,2200,A,100,6.0NRT,292.5,759,D
42.577,-124.334,308.5,2.7,1.6,2018-11-11,2200,A,63,6.0NRT,291.6,34.6,D
42.581,-124.342,311.7,2.7,1.6,2018-11-11,2200,A,68,6.0NRT,292.1,47.1,D
43.028,-124.31,300.9,2.8,1.6,2018-11-11,2200,A,35,6.0NRT,289.8,17.8,D
43.03,-124.314,300.5,2.8,1.6,2018-11-11,2200,A,38,6.0NRT,289.6,17.6,D
18.922,-70.355,301.3,3,1.7,2018-11-12,0225,T,39,6.0NRT,290.3,18.9,N
17.834,-93.123,312.2,2.3,1.5,2018-11-12,0405,T,84,6.0NRT,292.4,31.9,N
17.847,-93.126,323.5,2.3,1.5,2018-11-12,0405,T,100,6.0NRT,292.6,65.9,N
17.849,-93.109,320.1,2.3,1.5,2018-11-12,0405,T,100,6.0NRT,292.6,54.1,N
17.845,-93.13,325.9,2.3,1.5,2018-11-12,0405,T,100,6.0NRT,292.7,74.8,N
17.889,-93.183,318.3,2.3,1.5,2018-11-12,0405,T,97,6.0NRT,292.5,49.7,N
19.396,-92.047,320.2,1.8,1.3,2018-11-12,0405,T,100,6.0NRT,295,34.4,N
19.561,-92.229,308.6,1.8,1.3,2018-11-12,0405,T,62,6.0NRT,295,12.9,N
19.558,-92.246,309,1.8,1.3,2018-11-12,0405,T,64,6.0NRT,294.9,13.9,N
19.573,-92.232,312.2,1.8,1.3,2018-11-12,0405,T,78,6.0NRT,295,17.6,N
19.57,-92.249,314.1,1.8,1.3,2018-11-12,0405,T,84,6.0NRT,294.9,21.6,N
19.568,-92.237,324.7,1.8,1.3,2018-11-12,0405,T,100,6.0NRT,295.2,45.1,N
19.565,-92.254,306.8,1.8,1.3,2018-11-12,0405,T,14,6.0NRT,295,9,N
43.025,-124.307,322.7,1.6,1.3,2018-11-12,0550,T,100,6.0NRT,285.1,48.6,N
43.036,-124.311,328.6,1.6,1.3,2018-11-12,0550,T,100,6.0NRT,284.4,62.5,N
44.272,-122.395,315.5,1.2,1.1,2018-11-12,0550,T,91,6.0NRT,278.4,24,N
44.462,-122.266,303.9,1.2,1.1,2018-11-12,0550,T,58,6.0NRT,277.1,13.7,N
46.463,-116.034,302.6,1.1,1.1,2018-11-12,0550,T,50,6.0NRT,267.8,13,N
45.441,-123.677,341,1.3,1.1,2018-11-12,0550,T,100,6.0NRT,281.6,75.6,N
45.438,-123.694,380,1.3,1.2,2018-11-12,0550,T,100,6.0NRT,287.2,242.8,N
45.435,-123.712,352.5,1.4,1.2,2018-11-12,0550,T,100,6.0NRT,284.3,110.8,N
46.966,-116.148,327.9,1.1,1.1,2018-11-12,0550,T,100,6.0NRT,269.4,37.1,N
46.964,-116.162,315.4,1.1,1.1,2018-11-12,0550,T,91,6.0NRT,268.3,22.2,N
46.975,-116.15,307,1.1,1.1,2018-11-12,0550,T,70,6.0NRT,267.4,15.7,N
46.069,-123.613,341.7,1.3,1.1,2018-11-12,0550,T,100,6.0NRT,281.7,73.8,N
48.781,-118.757,309.8,1,1,2018-11-12,0550,T,78,6.0NRT,266.2,16.1,N
36.216,-118.572,323.7,1.2,1.1,2018-11-12,0545,T,100,6.0NRT,277.3,32.2,N
36.225,-118.575,300.3,1.2,1.1,2018-11-12,0545,T,8,6.0NRT,274.6,9.6,N
36.235,-118.632,306.2,1.2,1.1,2018-11-12,0545,T,67,6.0NRT,278.6,13.7,N
36.402,-118.741,302.8,1.2,1.1,2018-11-12,0545,T,52,6.0NRT,278.6,11.6,N
37.046,-120.422,300.5,1.4,1.2,2018-11-12,0545,T,28,6.0NRT,274.3,14.2,N
39.641,-121.471,319.2,1.4,1.2,2018-11-12,0545,T,98,6.0NRT,282.2,32,N
39.651,-121.473,341.4,1.4,1.2,2018-11-12,0545,T,100,6.0NRT,284,77.9,N
39.642,-121.522,321.9,1.4,1.2,2018-11-12,0545,T,100,6.0NRT,282.9,36.7,N
39.639,-121.538,307,1.4,1.2,2018-11-12,0545,T,70,6.0NRT,280.8,17.4,N
39.661,-121.477,369,1.4,1.2,2018-11-12,0545,T,100,6.0NRT,289.9,186.5,N
39.652,-121.526,328,1.4,1.2,2018-11-12,0545,T,76,6.0NRT,287.5,45.2,N
39.649,-121.542,324,1.4,1.2,2018-11-12,0545,T,100,6.0NRT,283.8,39.2,N
39.662,-121.529,333,1.4,1.2,2018-11-12,0545,T,100,6.0NRT,282.2,56.2,N
39.706,-121.447,323.9,1.4,1.2,2018-11-12,0545,T,100,6.0NRT,285.1,38.1,N
39.716,-121.453,336.1,1.4,1.2,2018-11-12,0545,T,100,6.0NRT,285,62.6,N
39.713,-121.468,302.8,1.4,1.2,2018-11-12,0545,T,29,6.0NRT,282.6,10.7,N
39.729,-121.438,319,1.4,1.2,2018-11-12,0545,T,98,6.0NRT,286,28.7,N
39.726,-121.454,310.7,1.4,1.2,2018-11-12,0545,T,52,6.0NRT,284.7,18,N
39.75,-121.443,317.9,1.4,1.2,2018-11-12,0545,T,62,6.0NRT,284.7,26.5,N
39.776,-121.416,328.8,1.4,1.2,2018-11-12,0545,T,58,6.0NRT,285.9,42.8,N
39.792,-121.388,377.5,1.4,1.2,2018-11-12,0545,T,100,6.0NRT,288.4,227.2,N
39.789,-121.404,352.4,1.4,1.2,2018-11-12,0545,T,100,6.0NRT,285.4,106,N
39.78,-121.455,311.7,1.4,1.2,2018-11-12,0545,T,26,6.0NRT,281.5,18.7,N
39.802,-121.393,315.8,1.4,1.2,2018-11-12,0545,T,37,6.0NRT,283.8,23.3,N
39.802,-121.38,304.6,1.4,1.2,2018-11-12,0545,T,34,6.0NRT,281.9,13.6,N
39.798,-121.397,364,1.4,1.2,2018-11-12,0545,T,100,6.0NRT,286.8,156.3,N
39.812,-121.383,340.4,1.4,1.2,2018-11-12,0545,T,100,6.0NRT,283.6,72.1,N
39.808,-121.401,319.9,1.4,1.2,2018-11-12,0545,T,72,6.0NRT,282.6,29.1,N
39.822,-121.387,346,1.4,1.2,2018-11-12,0545,T,100,6.0NRT,282.9,87.4,N
39.831,-121.392,366.8,1.4,1.2,2018-11-12,0545,T,100,6.0NRT,285.7,170,N
39.828,-121.41,344.9,1.4,1.2,2018-11-12,0545,T,100,6.0NRT,285.3,84.7,N
39.841,-121.398,306.6,1.4,1.2,2018-11-12,0545,T,69,6.0NRT,279.4,16.2,N
39.838,-121.413,339,1.4,1.2,2018-11-12,0545,T,100,6.0NRT,283,69.8,N
39.836,-121.427,328.6,1.4,1.2,2018-11-12,0545,T,100,6.0NRT,282,46.1,N
39.83,-121.456,345.7,1.4,1.2,2018-11-12,0545,T,100,6.0NRT,282.2,89.4,N
39.827,-121.472,305,1.4,1.2,2018-11-12,0545,T,44,6.0NRT,278.5,14.4,N
39.798,-121.685,301.5,1.4,1.2,2018-11-12,0545,T,6,6.0NRT,278.9,11.2,N
39.795,-121.702,309.2,1.4,1.2,2018-11-12,0545,T,33,6.0NRT,279.3,18.7,N
39.808,-121.689,304,1.4,1.2,2018-11-12,0545,T,11,6.0NRT,277.7,12.7,N
39.855,-121.498,321.9,1.4,1.2,2018-11-12,0545,T,96,6.0NRT,284,34.7,N
39.866,-121.553,326.9,1.4,1.2,2018-11-12,0545,T,86,6.0NRT,286.5,40.5,N
39.864,-121.542,321.4,1.4,1.2,2018-11-12,0545,T,47,6.0NRT,286.8,31.5,N
17.891,-93.174,303.2,2.6,1.5,2018-11-12,0825,A,50,6.0NRT,291.3,19.7,N
17.85,-93.107,314.7,2.6,1.6,2018-11-12,0825,A,90,6.0NRT,290.9,52.4,N
17.934,-102.206,307,1,1,2018-11-12,0825,A,70,6.0NRT,292.4,7.7,N
46.97,-116.146,302.6,1,1,2018-11-12,1000,A,50,6.0NRT,267.5,11.1,N
45.448,-123.692,308,1.5,1.2,2018-11-12,1000,A,73,6.0NRT,269.4,21.5,N
45.446,-123.673,304.7,1.5,1.2,2018-11-12,1000,A,61,6.0NRT,268.9,17.9,N
45.437,-123.693,314.2,1.5,1.2,2018-11-12,1000,A,89,6.0NRT,270.3,28.5,N
45.436,-123.673,306.3,1.5,1.2,2018-11-12,1000,A,52,6.0NRT,270.5,18.6,N
43.029,-124.301,315.9,1.5,1.2,2018-11-12,1000,A,92,6.0NRT,285.7,29.5,N
39.879,-121.554,301.3,1.1,1,2018-11-12,1000,A,27,6.0NRT,283.1,7.2,N
39.872,-121.505,336.7,1,1,2018-11-12,1000,A,100,6.0NRT,286.7,43.3,N
39.87,-121.493,312.5,1,1,2018-11-12,1000,A,76,6.0NRT,282.5,14.3,N
39.869,-121.556,306.6,1.1,1,2018-11-12,1000,A,62,6.0NRT,284.3,10,N
39.868,-121.544,322.3,1,1,2018-11-12,1000,A,100,6.0NRT,287.7,23.4,N
39.866,-121.532,321.9,1,1,2018-11-12,1000,A,100,6.0NRT,287.4,22.3,N
39.865,-121.52,377.2,1,1,2018-11-12,1000,A,100,6.0NRT,292.8,154.2,N
39.863,-121.507,366.1,1,1,2018-11-12,1000,A,100,6.0NRT,293.1,113.3,N
39.861,-121.495,358.8,1,1,2018-11-12,1000,A,100,6.0NRT,289.2,91.3,N
39.86,-121.482,388.4,1,1,2018-11-12,1000,A,100,6.0NRT,292,206.8,N
39.851,-121.484,341.6,1,1,2018-11-12,1000,A,100,6.0NRT,284.6,53.1,N
39.843,-121.425,322,1,1,2018-11-12,1000,A,100,6.0NRT,281.3,23.3,N
39.841,-121.413,342.4,1,1,2018-11-12,1000,A,100,6.0NRT,285.7,52.8,N
39.84,-121.401,342.4,1,1,2018-11-12,1000,A,100,6.0NRT,287.1,53.2,N
39.838,-121.389,355.6,1,1,2018-11-12,1000,A,100,6.0NRT,287.8,82.7,N
39.836,-121.376,311.4,1,1,2018-11-12,1000,A,82,6.0NRT,279.8,14.5,N
39.838,-121.462,310.8,1,1,2018-11-12,1000,A,80,6.0NRT,279.9,13.8,N
39.837,-121.451,343.6,1,1,2018-11-12,1000,A,100,6.0NRT,284.5,56.5,N
39.835,-121.439,308.5,1,1,2018-11-12,1000,A,75,6.0NRT,280.7,12.7,N
39.832,-121.416,325.6,1,1,2018-11-12,1000,A,100,6.0NRT,283.8,27,N
39.83,-121.403,304.6,1,1,2018-11-12,1000,A,55,6.0NRT,283.5,8.5,N
39.829,-121.39,343.3,1,1,2018-11-12,1000,A,100,6.0NRT,284.8,54.7,N
39.827,-121.378,343.3,1,1,2018-11-12,1000,A,100,6.0NRT,283.3,54.8,N
39.82,-121.392,345.9,1,1,2018-11-12,1000,A,100,6.0NRT,283.3,58.2,N
39.818,-121.38,375.9,1,1,2018-11-12,1000,A,100,6.0NRT,289.2,147.1,N
39.809,-121.382,318.1,1,1,2018-11-12,1000,A,67,6.0NRT,282.1,18.1,N
39.801,-121.39,316.3,1,1,2018-11-12,1000,A,87,6.0NRT,283.8,17.6,N
39.823,-121.622,319.6,1.1,1,2018-11-12,1000,A,99,6.0NRT,285.8,21.2,N
39.794,-121.404,305.3,1,1,2018-11-12,1000,A,13,6.0NRT,282.1,8.7,N
39.792,-121.391,390.6,1,1,2018-11-12,1000,A,100,6.0NRT,294.6,216.3,N
39.791,-121.379,346.9,1,1,2018-11-12,1000,A,100,6.0NRT,287.3,61.6,N
39.816,-121.637,301.4,1.1,1,2018-11-12,1000,A,39,6.0NRT,283.8,6.9,N
39.814,-121.625,300.7,1.1,1,2018-11-12,1000,A,32,6.0NRT,285.2,6.7,N
39.785,-121.405,338.1,1,1,2018-11-12,1000,A,100,6.0NRT,285.9,42.6,N
39.783,-121.393,324.2,1,1,2018-11-12,1000,A,69,6.0NRT,284.8,23.9,N
39.811,-121.676,307.8,1.1,1,2018-11-12,1000,A,72,6.0NRT,283.6,11.5,N
39.81,-121.664,329.5,1.1,1,2018-11-12,1000,A,100,6.0NRT,286.2,32.8,N
39.777,-121.419,355.7,1,1,2018-11-12,1000,A,100,6.0NRT,288.6,79.2,N
39.776,-121.407,345.2,1,1,2018-11-12,1000,A,100,6.0NRT,288.3,55.9,N
39.804,-121.69,312.4,1.1,1,2018-11-12,1000,A,85,6.0NRT,282.4,15,N
39.802,-121.678,341.1,1.1,1,2018-11-12,1000,A,100,6.0NRT,286.8,52,N
39.768,-121.422,339,1,1,2018-11-12,1000,A,100,6.0NRT,286,45.3,N
39.752,-121.438,320.2,1,1,2018-11-12,1000,A,42,6.0NRT,284.5,19.5,N
39.743,-121.44,308.1,1,1,2018-11-12,1000,A,47,6.0NRT,284,10.2,N
39.734,-121.442,317.5,1,1,2018-11-12,1000,A,90,6.0NRT,285.4,17.8,N
39.732,-121.431,319.2,1,1,2018-11-12,1000,A,98,6.0NRT,285.7,19.5,N
39.725,-121.445,325.7,1,1,2018-11-12,1000,A,100,6.0NRT,285.8,26.6,N
39.719,-121.453,331,1,1,2018-11-12,1000,A,100,6.0NRT,285.8,34,N
39.717,-121.441,350.4,1,1,2018-11-12,1000,A,100,6.0NRT,288.3,68.8,N
39.708,-121.443,304.2,1,1,2018-11-12,1000,A,59,6.0NRT,283.9,8.4,N
39.682,-121.461,337.4,1,1,2018-11-12,1000,A,100,6.0NRT,287.2,44.5,N
39.666,-121.477,348.2,1,1,2018-11-12,1000,A,100,6.0NRT,289.8,64.8,N
39.664,-121.465,323,1,1,2018-11-12,1000,A,100,6.0NRT,285.9,25,N
39.663,-121.528,319.2,1,1,2018-11-12,1000,A,98,6.0NRT,287,20.9,N
39.657,-121.479,352.3,1,1,2018-11-12,1000,A,100,6.0NRT,289.8,74.4,N
39.655,-121.466,327.6,1,1,2018-11-12,1000,A,100,6.0NRT,285.2,30.8,N
39.655,-121.542,323.3,1,1,2018-11-12,1000,A,100,6.0NRT,287.2,25.8,N
39.654,-121.53,312.1,1,1,2018-11-12,1000,A,84,6.0NRT,286.9,14.5,N
39.652,-121.518,340.7,1,1,2018-11-12,1000,A,100,6.0NRT,287.9,50.3,N
39.647,-121.481,347.1,1,1,2018-11-12,1000,A,100,6.0NRT,289.6,62.9,N
39.646,-121.469,338.4,1,1,2018-11-12,1000,A,100,6.0NRT,287.2,46.8,N
39.646,-121.544,327.9,1,1,2018-11-12,1000,A,100,6.0NRT,285.6,31.5,N
39.645,-121.532,316.2,1,1,2018-11-12,1000,A,93,6.0NRT,285,18.2,N
39.643,-121.52,335,1,1,2018-11-12,1000,A,100,6.0NRT,286.6,41.1,N
